ut2;una_inst;colab_inst;colab_inst_ext;ins;ines;inex;nau;nauext;nauesp;wc;sample;citas;py;EU_funded
000182136900002;0;1;1;3;1;2;5;NULL;NULL;Medical Informatics;1;3;2003;0
000182136900003;0;1;1;2;0;2;6;NULL;NULL;Medical Informatics;1;2;2003;0
000182136900007;1;0;1;1;0;1;5;NULL;NULL;Medical Informatics;1;2;2003;0
000182244900007;0;1;1;3;2;1;5;NULL;NULL;Medical Informatics;1;2;2003;0
000182244900016;0;1;1;2;0;2;4;NULL;NULL;Medical Informatics;1;5;2003;0
000180723000006;0;1;1;3;1;2;3;NULL;NULL;Medical Informatics;1;5;2003;0
000180383400003;0;1;1;2;0;2;5;NULL;NULL;Medical Informatics;1;10;2003;0
000180383400005;0;1;1;2;0;2;2;NULL;NULL;Medical Informatics;1;5;2003;0
000183150200004;0;1;1;5;2;3;5;NULL;NULL;Medical Informatics;1;9;2003;0
000183894900008;0;1;1;6;5;1;5;NULL;NULL;Nursing;1;1;2003;0
000182462400007;0;1;1;3;2;1;3;NULL;NULL;Nursing;1;5;2003;0
000182462400007;0;1;1;3;2;1;3;NULL;NULL;Nursing;1;3;2003;0
000182462400007;0;1;1;3;2;1;3;NULL;NULL;Nursing;1;3;2003;0
000182069400011;0;1;1;4;1;3;6;NULL;NULL;Nursing;1;1;2003;0
000180906700005;0;1;1;7;4;3;9;NULL;NULL;Nursing;1;0;2003;0
000181353500016;0;0;1;1;0;1;1;NULL;NULL;Nursing;1;1;2003;0
000179945800011;0;1;1;6;3;3;7;NULL;NULL;Nursing;1;1;2003;0
000180526200012;0;0;1;1;0;1;1;NULL;NULL;Nursing;1;0;2003;0
000186991300005;1;0;1;1;0;1;2;NULL;NULL;Planning & Development;1;1;2003;0
000187347600007;1;0;1;1;0;1;2;NULL;NULL;Planning & Development;1;4;2003;0
000186491800004;1;0;1;1;0;1;3;NULL;NULL;Planning & Development;1;1;2003;0
000189219900001;0;1;1;2;1;1;2;NULL;NULL;Planning & Development;1;1;2003;0
000186159900002;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;1;2003;0
000184969700002;0;1;1;3;2;1;3;NULL;NULL;Planning & Development;1;1;2003;0
000184416700004;1;0;1;1;0;1;2;NULL;NULL;Planning & Development;1;2;2003;0
000184416700008;0;1;1;4;2;2;4;NULL;NULL;Planning & Development;1;3;2003;0
000184727300013;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;2;2003;0
000183284800003;0;1;1;3;0;3;2;NULL;NULL;Planning & Development;1;0;2003;0
000182558800002;0;1;1;3;0;3;2;NULL;NULL;Planning & Development;1;1;2003;0
000183262800002;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;0;2003;0
000181272300004;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;1;2003;0
000182054700002;1;0;1;1;0;1;3;NULL;NULL;Planning & Development;1;1;2003;0
000182054700011;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;0;2003;0
000182332300004;1;0;1;1;0;1;2;NULL;NULL;Planning & Development;1;1;2003;0
000185017400002;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;0;2003;0
000180853700003;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;0;2003;0
000180853700007;0;1;1;2;0;2;1;NULL;NULL;Planning & Development;1;1;2003;0
000180424800002;0;1;1;4;1;3;3;NULL;NULL;Planning & Development;1;1;2003;0
000180424800007;0;1;1;2;0;2;1;NULL;NULL;Planning & Development;1;0;2003;0
000180294700002;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;0;2003;0
000180424800003;0;0;1;1;0;1;1;NULL;NULL;Planning & Development;1;0;2003;0
000180350600008;1;0;1;1;0;1;3;NULL;NULL;Planning & Development;1;3;2003;0
000187563000003;1;0;1;1;0;1;3;NULL;NULL;Political Science;1;0;2003;0
000183991700004;1;0;1;1;0;1;2;NULL;NULL;Political Science;1;7;2003;0
000183564500010;0;1;1;4;3;1;3;NULL;NULL;Political Science;1;3;2003;0
000226768300004;0;1;1;2;1;1;2;NULL;NULL;Political Science;1;0;2003;0
000183694100005;0;1;1;2;1;1;2;NULL;NULL;Political Science;1;0;2003;0
000182153700005;0;0;1;1;0;1;1;NULL;NULL;Political Science;1;0;2003;0
000181556600003;0;0;1;1;0;1;1;NULL;NULL;Political Science;1;1;2003;0
000181012700009;0;1;1;2;1;1;2;NULL;NULL;Political Science;1;0;2003;0
000182489500003;0;1;1;2;1;1;2;NULL;NULL;Political Science;1;0;2003;0
000187441600010;0;0;1;1;0;1;1;NULL;NULL;Psychology, Applied;0;0;2003;0
000186711000008;0;1;1;5;4;1;6;NULL;NULL;Psychology, Applied;0;3;2003;0
000187061200002;1;0;1;1;0;1;2;NULL;NULL;Psychology, Applied;0;0;2003;0
000187061200005;1;0;1;1;0;1;3;NULL;NULL;Psychology, Applied;0;0;2003;0
000185691500003;0;0;1;1;0;1;1;NULL;NULL;Psychology, Applied;0;4;2003;0
000185414000001;0;1;1;4;3;1;5;NULL;NULL;Psychology, Applied;0;14;2003;0
000183491400007;0;1;1;2;0;2;3;NULL;NULL;Psychology, Applied;0;1;2003;0
000187026600001;0;1;1;2;1;1;4;NULL;NULL;Psychology, Applied;0;0;2003;0
000184714900011;1;0;1;1;0;1;2;NULL;NULL;Psychology, Applied;0;4;2003;0
000184173900005;0;1;1;2;0;2;2;NULL;NULL;Psychology, Applied;0;12;2003;0
000183181900003;0;1;1;2;1;1;2;NULL;NULL;Psychology, Applied;0;1;2003;0
000181835600005;0;1;1;2;1;1;4;NULL;NULL;Psychology, Applied;0;3;2003;0
000182138100011;0;1;1;2;1;1;4;NULL;NULL;Psychology, Applied;0;6;2003;0
000184127300010;0;1;1;3;0;3;4;NULL;NULL;Psychology, Applied;0;0;2003;0
000182649300009;1;0;1;1;0;1;3;NULL;NULL;Psychology, Applied;0;0;2003;0
000180446500006;0;1;1;3;2;1;5;NULL;NULL;Psychology, Applied;0;2;2003;0
000180606500003;0;1;1;2;1;1;5;NULL;NULL;Psychology, Applied;0;2;2003;0
000180895600002;0;1;1;2;1;1;2;NULL;NULL;Psychology, Applied;0;1;2003;0
000180895600003;1;0;1;1;0;1;2;NULL;NULL;Psychology, Applied;0;1;2003;0
000180895600004;0;1;1;2;1;1;4;NULL;NULL;Psychology, Applied;0;2;2003;0
000181687100001;0;1;1;2;0;2;2;NULL;NULL;Psychology, Applied;0;2;2003;0
000182635000002;1;0;1;1;0;1;4;NULL;NULL;Psychology, Applied;0;2;2003;0
000182635000008;1;0;1;1;0;1;4;NULL;NULL;Psychology, Applied;0;1;2003;0
000183066500005;0;1;1;3;2;1;3;NULL;NULL;Psychology, Applied;0;1;2003;0
000186644100004;1;0;1;1;0;1;3;NULL;NULL;Psychology, Applied;0;0;2003;0
000184128500002;0;1;1;3;2;1;4;NULL;NULL;Psychology, Applied;0;1;2003;0
000186595200004;0;1;1;2;1;1;5;NULL;NULL;Psychology, Biological;0;0;2003;0
000186510600004;1;0;1;1;0;1;2;NULL;NULL;Psychology, Biological;0;1;2003;0
000186262500011;0;1;1;3;1;2;4;NULL;NULL;Psychology, Biological;0;2;2003;0
000185905000004;1;0;1;1;0;1;2;NULL;NULL;Psychology, Biological;0;1;2003;0
000185905000007;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;0;2003;0
000186263000006;0;1;1;3;2;1;4;NULL;NULL;Psychology, Biological;0;4;2003;0
000184440500003;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;1;2003;0
000185431500008;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;2;2003;0
000184244300001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;1;2003;0
000184624500001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;10;2003;0
000183959200001;0;1;1;3;0;3;3;NULL;NULL;Psychology, Biological;0;3;2003;0
000184802500003;0;1;1;8;7;1;7;NULL;NULL;Psychology, Biological;0;2;2003;0
000183215300001;0;0;1;1;0;1;1;NULL;NULL;Psychology, Biological;0;1;2003;0
000183028600005;0;1;1;4;2;2;8;NULL;NULL;Psychology, Biological;0;4;2003;0
000182639700002;0;1;1;2;1;1;3;NULL;NULL;Psychology, Biological;0;2;2003;0
000183851700003;0;1;1;3;2;1;4;NULL;NULL;Psychology, Biological;0;6;2003;0
000181966700002;0;1;1;4;1;3;5;NULL;NULL;Psychology, Biological;0;2;2003;0
000182256000005;0;1;1;2;1;1;4;NULL;NULL;Psychology, Biological;0;1;2003;0
000183563400027;0;1;1;5;4;1;10;NULL;NULL;Psychology, Biological;0;10;2003;0
000183563400028;0;1;1;4;0;4;6;NULL;NULL;Psychology, Biological;0;4;2003;0
000183563400035;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;4;2003;0
000182338100021;0;1;1;3;1;2;7;NULL;NULL;Psychology, Biological;0;4;2003;0
000181401300015;0;1;1;3;1;2;4;NULL;NULL;Psychology, Biological;0;2;2003;0
000181106400004;0;1;1;2;0;2;2;NULL;NULL;Psychology, Biological;0;1;2003;0
000181106400006;0;1;1;2;0;2;4;NULL;NULL;Psychology, Biological;0;0;2003;0
000181274900009;0;0;1;1;0;1;1;NULL;NULL;Psychology, Biological;0;10;2003;0
000180644300005;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;2;2003;0
000179946500007;0;1;1;2;1;1;3;NULL;NULL;Psychology, Biological;0;7;2003;0
000180408600007;0;1;1;2;1;1;3;NULL;NULL;Psychology, Biological;0;3;2003;0
000183720600004;0;1;1;2;0;2;2;NULL;NULL;Psychology, Biological;0;0;2003;0
000187861100004;0;1;1;2;0;2;2;NULL;NULL;Psychology, Biological;0;1;2003;0
000187006200004;1;0;1;1;0;1;3;NULL;NULL;Psychology, Biological;0;0;2003;0
000185243700001;0;1;1;7;0;7;8;NULL;NULL;Psychology, Clinical;0;3;2003;0
000185772700011;0;1;1;6;1;5;6;NULL;NULL;Psychology, Clinical;0;3;2003;0
000186369800008;0;1;1;2;1;1;3;NULL;NULL;Psychology, Clinical;0;1;2003;0
000186327500019;0;0;1;1;0;1;1;NULL;NULL;Psychology, Clinical;0;1;2003;0
000186327500020;0;0;1;1;0;1;1;NULL;NULL;Psychology, Clinical;0;1;2003;0
000186327500020;0;0;1;1;0;1;1;NULL;NULL;Psychology, Clinical;0;0;2003;0
000185788100001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Clinical;0;0;2003;0
000184510900006;0;1;1;2;0;2;7;NULL;NULL;Psychology, Clinical;0;2;2003;0
000185683600001;0;1;1;3;2;1;3;NULL;NULL;Psychology, Clinical;0;1;2003;0
000220031500006;0;1;1;3;2;1;5;NULL;NULL;Psychology, Clinical;0;0;2003;0
000186369700010;0;1;1;4;3;1;7;NULL;NULL;Psychology, Clinical;0;5;2003;0
000186369700011;0;1;1;2;0;2;3;NULL;NULL;Psychology, Clinical;0;1;2003;0
000185457600017;1;0;1;1;0;1;7;NULL;NULL;Psychology, Clinical;0;11;2003;0
000184904300002;0;1;1;3;2;1;7;NULL;NULL;Psychology, Clinical;0;0;2003;0
000184353900013;1;0;1;1;0;1;2;NULL;NULL;Psychology, Clinical;0;3;2003;0
000183041100008;0;1;1;4;3;1;7;NULL;NULL;Psychology, Clinical;0;8;2003;0
000183710200004;0;1;1;11;9;2;13;NULL;NULL;Psychology, Clinical;0;1;2003;0
000183710200007;0;1;1;9;8;1;9;NULL;NULL;Psychology, Clinical;0;6;2003;0
000183267300010;0;1;1;3;0;3;3;NULL;NULL;Psychology, Clinical;0;1;2003;0
000184233600014;0;1;1;7;6;1;9;NULL;NULL;Psychology, Clinical;0;4;2003;0
000184233600015;0;1;1;4;0;4;9;NULL;NULL;Psychology, Clinical;0;8;2003;0
000183205900008;0;1;1;4;3;1;4;NULL;NULL;Psychology, Clinical;0;1;2003;0
000183763900007;0;1;1;2;1;1;5;NULL;NULL;Psychology, Clinical;0;4;2003;0
000183746400011;0;1;1;3;0;3;8;NULL;NULL;Psychology, Clinical;0;0;2003;0
000183217500005;0;1;1;2;0;2;2;NULL;NULL;Psychology, Clinical;0;0;2003;0
000183217500005;0;1;1;2;0;2;2;NULL;NULL;Psychology, Clinical;0;0;2003;0
000186065200011;1;0;1;1;0;1;2;NULL;NULL;Psychology, Clinical;0;1;2003;0
000183494900010;0;1;1;2;0;2;3;NULL;NULL;Psychology, Clinical;0;0;2003;0
000181948800006;0;1;1;14;13;1;16;NULL;NULL;Psychology, Clinical;0;4;2003;0
000182022200005;0;1;1;3;0;3;6;NULL;NULL;Psychology, Clinical;0;4;2003;0
000182545700025;1;0;1;1;0;1;4;NULL;NULL;Psychology, Clinical;0;0;2003;0
000182479200007;1;0;1;1;0;1;2;NULL;NULL;Psychology, Clinical;0;6;2003;0
000182380700006;0;1;1;2;1;1;4;NULL;NULL;Psychology, Clinical;0;0;2003;0
000181954600010;0;1;1;2;1;1;4;NULL;NULL;Psychology, Clinical;0;4;2003;0
000181207600010;0;1;1;3;1;2;4;NULL;NULL;Psychology, Clinical;0;0;2003;0
000180805800007;0;1;1;2;1;1;4;NULL;NULL;Psychology, Clinical;0;1;2003;0
000182187200003;1;0;1;1;0;1;2;NULL;NULL;Psychology, Clinical;0;0;2003;0
000181062000002;1;0;1;1;0;1;2;NULL;NULL;Psychology, Clinical;0;0;2003;0
000182479000016;0;1;1;3;0;3;6;NULL;NULL;Psychology, Clinical;0;3;2003;0
000180560400007;0;1;1;2;0;2;2;NULL;NULL;Psychology, Clinical;0;0;2003;0
000184790800004;0;1;1;2;0;2;7;NULL;NULL;Psychology, Clinical;0;13;2003;0
000185592600007;0;1;1;2;0;2;6;NULL;NULL;Psychology, Clinical;0;0;2003;0
000180651000004;1;0;1;1;0;1;3;NULL;NULL;Psychology, Clinical;0;0;2003;0
000187226800002;1;0;1;1;0;1;3;NULL;NULL;Psychology, Developmental;0;1;2003;0
000187226800006;0;1;1;3;0;3;4;NULL;NULL;Psychology, Developmental;0;1;2003;0
000187733400004;1;0;1;1;0;1;2;NULL;NULL;Psychology, Developmental;0;1;2003;0
000185279500001;0;1;1;2;1;1;2;NULL;NULL;Psychology, Developmental;0;3;2003;0
000185279500001;0;1;1;2;1;1;2;NULL;NULL;Psychology, Developmental;0;3;2003;0
000185404600004;0;1;1;2;0;2;2;NULL;NULL;Psychology, Developmental;0;0;2003;0
000184030800007;1;0;1;1;0;1;2;NULL;NULL;Psychology, Developmental;0;2;2003;0
000220922000003;1;0;1;1;0;1;3;NULL;NULL;Psychology, Developmental;0;0;2003;0
000183041100008;0;1;1;4;3;1;7;NULL;NULL;Psychology, Developmental;0;8;2003;0
000184763500010;0;1;1;2;1;1;4;NULL;NULL;Psychology, Developmental;0;1;2003;0
000183750800011;0;1;1;2;0;2;9;NULL;NULL;Psychology, Developmental;0;5;2003;0
000183929200003;0;1;1;4;3;1;5;NULL;NULL;Psychology, Developmental;0;1;2003;0
000182757100008;1;0;1;1;0;1;3;NULL;NULL;Psychology, Developmental;0;1;2003;0
000186805500001;0;1;1;2;1;1;2;NULL;NULL;Psychology, Developmental;0;3;2003;0
000186390200003;1;0;1;1;0;1;3;NULL;NULL;Psychology, Educational;0;0;2003;0
000185455400004;1;0;1;1;0;1;3;NULL;NULL;Psychology, Educational;0;0;2003;0
000185455400005;0;0;1;1;0;1;1;NULL;NULL;Psychology, Educational;0;0;2003;0
000185455400006;0;1;1;2;0;2;2;NULL;NULL;Psychology, Educational;0;1;2003;0
000183192200005;0;1;1;3;1;2;5;NULL;NULL;Psychology, Educational;0;0;2003;0
000181911400005;0;1;1;2;0;2;6;NULL;NULL;Psychology, Educational;0;2;2003;0
000183642200005;0;1;1;2;0;2;4;NULL;NULL;Psychology, Educational;0;0;2003;0
000180417100005;0;0;1;1;0;1;1;NULL;NULL;Psychology, Educational;0;0;2003;0
000187018900008;0;1;1;2;0;2;2;NULL;NULL;Psychology, Educational;0;0;2003;0
000189119900005;0;1;1;3;2;1;4;NULL;NULL;Psychology, Experimental;0;4;2003;0
000186595200004;0;1;1;2;1;1;5;NULL;NULL;Psychology, Experimental;0;0;2003;0
000186713600018;0;1;1;3;2;1;4;NULL;NULL;Psychology, Experimental;0;3;2003;0
000186713600018;0;1;1;3;2;1;4;NULL;NULL;Psychology, Experimental;0;0;2003;0
000185977400001;0;1;1;2;0;2;3;NULL;NULL;Psychology, Experimental;0;2;2003;0
000186510600004;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000185887500001;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;0;2003;0
000186776200002;0;1;1;2;1;1;3;NULL;NULL;Psychology, Experimental;0;0;2003;0
000186262500011;0;1;1;3;1;2;4;NULL;NULL;Psychology, Experimental;0;2;2003;0
000185887300004;0;1;1;2;1;1;3;NULL;NULL;Psychology, Experimental;0;2;2003;0
000185137600005;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;1;2003;0
000185905000004;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000185905000007;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;0;2003;0
000185186000002;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;0;2003;0
000185186000003;0;0;1;1;0;1;1;NULL;NULL;Psychology, Experimental;0;2;2003;0
000185186000009;1;0;1;1;0;1;5;NULL;NULL;Psychology, Experimental;0;0;2003;0
000184440500003;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;1;2003;0
000185431500008;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;2;2003;0
000185607000015;1;0;1;1;0;1;7;NULL;NULL;Psychology, Experimental;0;0;2003;0
000184808100003;0;1;1;2;1;1;2;NULL;NULL;Psychology, Experimental;0;8;2003;0
000184808100004;0;1;1;4;2;2;3;NULL;NULL;Psychology, Experimental;0;3;2003;0
000184244300001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;1;2003;0
000184105100003;0;1;1;2;0;2;3;NULL;NULL;Psychology, Experimental;0;4;2003;0
000184624500001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;10;2003;0
000184301000002;0;1;1;2;1;1;7;NULL;NULL;Psychology, Experimental;0;1;2003;0
000184301000011;0;1;1;3;2;1;7;NULL;NULL;Psychology, Experimental;0;2;2003;0
000183961900010;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000183372000041;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;0;2003;0
000183734700019;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;0;2003;0
000182917600010;0;1;1;2;1;1;2;NULL;NULL;Psychology, Experimental;0;0;2003;0
000183929200003;0;1;1;4;3;1;5;NULL;NULL;Psychology, Experimental;0;1;2003;0
000182639700002;0;1;1;2;1;1;3;NULL;NULL;Psychology, Experimental;0;2;2003;0
000183851700003;0;1;1;3;2;1;4;NULL;NULL;Psychology, Experimental;0;6;2003;0
000182789400010;0;1;1;3;2;1;6;NULL;NULL;Psychology, Experimental;0;0;2003;0
000182789400010;0;1;1;3;2;1;6;NULL;NULL;Psychology, Experimental;0;0;2003;0
000182789400010;0;1;1;3;2;1;6;NULL;NULL;Psychology, Experimental;0;0;2003;0
000182252800003;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000182256000005;0;1;1;2;1;1;4;NULL;NULL;Psychology, Experimental;0;1;2003;0
000182662600001;0;1;1;2;0;2;5;NULL;NULL;Psychology, Experimental;0;1;2003;0
000182662600005;0;1;1;3;2;1;4;NULL;NULL;Psychology, Experimental;0;4;2003;0
000182550700033;1;0;1;1;0;1;4;NULL;NULL;Psychology, Experimental;0;1;2003;0
000181491100001;0;1;1;2;0;2;4;NULL;NULL;Psychology, Experimental;0;1;2003;0
000181401300015;0;1;1;3;1;2;4;NULL;NULL;Psychology, Experimental;0;2;2003;0
000181971400017;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;4;2003;0
000181106400004;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000181106400006;0;1;1;2;0;2;4;NULL;NULL;Psychology, Experimental;0;0;2003;0
000181597700009;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;2;2003;0
000181597700037;0;0;1;1;0;1;1;NULL;NULL;Psychology, Experimental;0;0;2003;0
000181274900009;0;0;1;1;0;1;1;NULL;NULL;Psychology, Experimental;0;10;2003;0
000181306600004;0;0;1;1;0;1;1;NULL;NULL;Psychology, Experimental;0;0;2003;0
000180765800008;0;1;1;2;1;1;4;NULL;NULL;Psychology, Experimental;0;2;2003;0
000180390500011;0;1;1;2;0;2;3;NULL;NULL;Psychology, Experimental;0;3;2003;0
000180408600007;0;1;1;2;1;1;3;NULL;NULL;Psychology, Experimental;0;3;2003;0
000180351000008;0;1;1;2;0;2;3;NULL;NULL;Psychology, Experimental;0;0;2003;0
000184552700001;0;1;1;4;2;2;5;NULL;NULL;Psychology, Experimental;0;3;2003;0
000182946000003;1;0;1;1;0;1;2;NULL;NULL;Psychology, Experimental;0;2;2003;0
000221872600003;0;1;1;3;2;1;4;NULL;NULL;Psychology, Experimental;0;0;2003;0
000181727600008;0;1;1;2;1;1;4;NULL;NULL;Psychology, Experimental;0;2;2003;0
000186452600004;1;0;1;1;0;1;3;NULL;NULL;Psychology, Experimental;0;0;2003;0
000184308300011;0;1;1;3;2;1;3;NULL;NULL;Psychology, Experimental;0;6;2003;0
000186215700013;0;1;1;3;2;1;3;NULL;NULL;Psychology, Experimental;0;9;2003;0
000186680600003;0;1;1;3;0;3;6;NULL;NULL;Psychology, Experimental;0;6;2003;0
000182880200001;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000184552700006;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;0;2003;0
000183816900001;1;0;1;1;0;1;5;NULL;NULL;Psychology, Experimental;0;2;2003;0
000187861100004;0;1;1;2;0;2;2;NULL;NULL;Psychology, Experimental;0;1;2003;0
000189119900005;0;1;1;3;2;1;4;NULL;NULL;Psychology, Mathematical;0;4;2003;0
000185455400004;1;0;1;1;0;1;3;NULL;NULL;Psychology, Mathematical;0;0;2003;0
000185455400005;0;0;1;1;0;1;1;NULL;NULL;Psychology, Mathematical;0;0;2003;0
000185455400006;0;1;1;2;0;2;2;NULL;NULL;Psychology, Mathematical;0;1;2003;0
000183734700019;1;0;1;1;0;1;2;NULL;NULL;Psychology, Mathematical;0;0;2003;0
000182917600010;0;1;1;2;1;1;2;NULL;NULL;Psychology, Mathematical;0;0;2003;0
000181187600001;0;1;1;2;1;1;2;NULL;NULL;Psychology, Mathematical;0;4;2003;0
000183005400003;0;0;1;1;0;1;1;NULL;NULL;Psychology, Mathematical;0;1;2003;0
000181971400017;1;0;1;1;0;1;2;NULL;NULL;Psychology, Mathematical;0;4;2003;0
000188417500003;0;1;1;2;0;2;4;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000189208800003;1;0;1;1;0;1;6;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187586800007;0;1;1;5;0;5;6;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000187555100005;0;1;1;2;0;2;3;NULL;NULL;Psychology, Multidisciplinary;0;2;2003;0
000187285100007;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187285100007;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187285100023;0;1;1;2;0;2;2;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000187285100052;1;0;1;1;0;1;4;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187285100052;1;0;1;1;0;1;4;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187460500003;1;0;1;1;0;1;4;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187460500005;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187460500007;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187460500013;0;1;1;2;0;2;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187460500014;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000188117700003;0;1;1;2;0;2;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000187285100038;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186847900004;0;1;1;2;0;2;1;NULL;NULL;Psychology, Multidisciplinary;0;2;2003;0
000187155300004;0;1;1;3;1;2;6;NULL;NULL;Psychology, Multidisciplinary;0;2;2003;0
000187155300007;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;3;2003;0
000186302400001;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;3;2003;0
000186302400002;0;0;1;1;0;1;1;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400004;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400005;0;1;1;2;0;2;3;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400006;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400007;0;1;1;2;0;2;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400008;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400009;1;0;1;1;0;1;5;NULL;NULL;Psychology, Multidisciplinary;0;2;2003;0
000186302400010;0;1;1;2;0;2;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400011;0;1;1;2;0;2;4;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400012;1;0;1;1;0;1;4;NULL;NULL;Psychology, Multidisciplinary;0;2;2003;0
000186302400013;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400014;1;0;1;1;0;1;7;NULL;NULL;Psychology, Multidisciplinary;0;3;2003;0
000186302400014;1;0;1;1;0;1;7;NULL;NULL;Psychology, Multidisciplinary;0;3;2003;0
000186302400015;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400016;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400017;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400018;0;1;1;4;0;4;8;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400019;1;0;1;1;0;1;2;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186302400020;0;1;1;3;0;3;6;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400021;0;1;1;2;0;2;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400022;0;0;1;1;0;1;1;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400023;0;1;1;2;0;2;2;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000186302400024;1;0;1;1;0;1;3;NULL;NULL;Psychology, Multidisciplinary;0;1;2003;0
000186709800004;0;1;1;2;0;2;3;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
000185835900002;0;1;1;2;1;1;3;NULL;NULL;Psychology, Multidisciplinary;0;4;2003;0
000185835900003;1;0;1;1;0;1;5;NULL;NULL;Psychology, Multidisciplinary;0;0;2003;0
